,image,writing,gender
6314,/content/drive/MyDrive/lines folder/g04-039-06.png,2,1
6315,/content/drive/MyDrive/lines folder/g04-039-07.png,2,1
6316,/content/drive/MyDrive/lines folder/g04-039-04.png,2,1
6317,/content/drive/MyDrive/lines folder/g04-039-02.png,2,1
6318,/content/drive/MyDrive/lines folder/g04-039-01.png,2,1
6319,/content/drive/MyDrive/lines folder/g04-039-03.png,2,1
6320,/content/drive/MyDrive/lines folder/g04-039-00.png,2,1
6321,/content/drive/MyDrive/lines folder/g04-043-03.png,3,1
6322,/content/drive/MyDrive/lines folder/g04-043-04.png,3,1
6323,/content/drive/MyDrive/lines folder/g04-043-05.png,3,1
6324,/content/drive/MyDrive/lines folder/g04-043-08.png,3,1
6325,/content/drive/MyDrive/lines folder/g04-043-07.png,3,1
6326,/content/drive/MyDrive/lines folder/g04-043-02.png,3,1
6327,/content/drive/MyDrive/lines folder/g04-043-06.png,3,1
6328,/content/drive/MyDrive/lines folder/g04-043-01.png,3,1
6329,/content/drive/MyDrive/lines folder/g04-043-00.png,3,1
6330,/content/drive/MyDrive/lines folder/g04-048-01.png,3,1
6331,/content/drive/MyDrive/lines folder/g04-048-02.png,3,1
6332,/content/drive/MyDrive/lines folder/g04-048-04.png,3,1
6333,/content/drive/MyDrive/lines folder/g04-048-05.png,3,1
6334,/content/drive/MyDrive/lines folder/g04-048-03.png,3,1
6335,/content/drive/MyDrive/lines folder/g04-048-00.png,3,1
6336,/content/drive/MyDrive/lines folder/g04-048-06.png,3,1
6337,/content/drive/MyDrive/lines folder/g04-048-07.png,3,1
6338,/content/drive/MyDrive/lines folder/g04-052-03.png,3,1
6339,/content/drive/MyDrive/lines folder/g04-052-04.png,3,1
6340,/content/drive/MyDrive/lines folder/g04-052-05.png,3,1
6341,/content/drive/MyDrive/lines folder/g04-052-06.png,3,1
6342,/content/drive/MyDrive/lines folder/g04-052-01.png,3,1
6343,/content/drive/MyDrive/lines folder/g04-052-02.png,3,1
6344,/content/drive/MyDrive/lines folder/g04-052-00.png,3,1
6345,/content/drive/MyDrive/lines folder/g04-055-00.png,2,1
6346,/content/drive/MyDrive/lines folder/g04-055-03.png,2,1
6347,/content/drive/MyDrive/lines folder/g04-055-04.png,2,1
6348,/content/drive/MyDrive/lines folder/g04-055-08.png,2,1
6349,/content/drive/MyDrive/lines folder/g04-055-09.png,2,1
6350,/content/drive/MyDrive/lines folder/g04-055-02.png,2,1
6351,/content/drive/MyDrive/lines folder/g04-055-07.png,2,1
6352,/content/drive/MyDrive/lines folder/g04-055-05.png,2,1
6353,/content/drive/MyDrive/lines folder/g04-055-06.png,2,1
6354,/content/drive/MyDrive/lines folder/g04-055-01.png,2,1
6355,/content/drive/MyDrive/lines folder/g04-060-01.png,2,1
6356,/content/drive/MyDrive/lines folder/g04-060-02.png,2,1
6357,/content/drive/MyDrive/lines folder/g04-060-00.png,2,1
6358,/content/drive/MyDrive/lines folder/g04-060-04.png,2,1
6359,/content/drive/MyDrive/lines folder/g04-060-06.png,2,1
6360,/content/drive/MyDrive/lines folder/g04-060-03.png,2,1
6361,/content/drive/MyDrive/lines folder/g04-060-05.png,2,1
6362,/content/drive/MyDrive/lines folder/g04-063-00.png,2,1
6363,/content/drive/MyDrive/lines folder/g04-063-01.png,2,1
6364,/content/drive/MyDrive/lines folder/g04-063-02.png,2,1
6365,/content/drive/MyDrive/lines folder/g04-063-07.png,2,1
6366,/content/drive/MyDrive/lines folder/g04-063-06.png,2,1
6367,/content/drive/MyDrive/lines folder/g04-063-04.png,2,1
6368,/content/drive/MyDrive/lines folder/g04-063-03.png,2,1
6369,/content/drive/MyDrive/lines folder/g04-063-05.png,2,1
6370,/content/drive/MyDrive/lines folder/g04-063-09.png,2,1
6371,/content/drive/MyDrive/lines folder/g04-063-08.png,2,1
6372,/content/drive/MyDrive/lines folder/g04-068-09.png,0,0
6373,/content/drive/MyDrive/lines folder/g04-068-06.png,0,0
6374,/content/drive/MyDrive/lines folder/g04-068-07.png,0,0
6375,/content/drive/MyDrive/lines folder/g04-068-08.png,0,0
6376,/content/drive/MyDrive/lines folder/g04-068-03.png,0,0
6377,/content/drive/MyDrive/lines folder/g04-068-05.png,0,0
6378,/content/drive/MyDrive/lines folder/g04-068-00.png,0,0
6379,/content/drive/MyDrive/lines folder/g04-068-04.png,0,0
6380,/content/drive/MyDrive/lines folder/g04-068-01.png,0,0
6381,/content/drive/MyDrive/lines folder/g04-068-02.png,0,0
6382,/content/drive/MyDrive/lines folder/g04-072-01.png,0,0
6383,/content/drive/MyDrive/lines folder/g04-072-00.png,0,0
6384,/content/drive/MyDrive/lines folder/g04-072-03.png,0,0
6385,/content/drive/MyDrive/lines folder/g04-072-04.png,0,0
6386,/content/drive/MyDrive/lines folder/g04-072-05.png,0,0
6387,/content/drive/MyDrive/lines folder/g04-072-06.png,0,0
6388,/content/drive/MyDrive/lines folder/g04-072-07.png,0,0
6389,/content/drive/MyDrive/lines folder/g04-072-08.png,0,0
6390,/content/drive/MyDrive/lines folder/g04-072-02.png,0,0
6391,/content/drive/MyDrive/lines folder/g04-077-02.png,0,0
6392,/content/drive/MyDrive/lines folder/g04-077-05.png,0,0
6393,/content/drive/MyDrive/lines folder/g04-077-01.png,0,0
6394,/content/drive/MyDrive/lines folder/g04-077-03.png,0,0
6395,/content/drive/MyDrive/lines folder/g04-077-00.png,0,0
6396,/content/drive/MyDrive/lines folder/g04-077-04.png,0,0
6397,/content/drive/MyDrive/lines folder/g04-077-06.png,0,0
6398,/content/drive/MyDrive/lines folder/g04-081-02.png,2,1
6399,/content/drive/MyDrive/lines folder/g04-081-05.png,2,1
6400,/content/drive/MyDrive/lines folder/g04-081-00.png,2,1
6401,/content/drive/MyDrive/lines folder/g04-081-03.png,2,1
6402,/content/drive/MyDrive/lines folder/g04-081-01.png,2,1
6403,/content/drive/MyDrive/lines folder/g04-081-04.png,2,1
6404,/content/drive/MyDrive/lines folder/g04-088-03.png,0,0
6405,/content/drive/MyDrive/lines folder/g04-088-04.png,0,0
6406,/content/drive/MyDrive/lines folder/g04-088-05.png,0,0
6407,/content/drive/MyDrive/lines folder/g04-088-09.png,0,0
6408,/content/drive/MyDrive/lines folder/g04-088-10.png,0,0
6409,/content/drive/MyDrive/lines folder/g04-088-11.png,0,0
6410,/content/drive/MyDrive/lines folder/g04-088-02.png,0,0
6411,/content/drive/MyDrive/lines folder/g04-088-00.png,0,0
6412,/content/drive/MyDrive/lines folder/g04-088-07.png,0,0
6413,/content/drive/MyDrive/lines folder/g04-088-08.png,0,0
6414,/content/drive/MyDrive/lines folder/g04-088-06.png,0,0
6415,/content/drive/MyDrive/lines folder/g04-088-01.png,0,0
6416,/content/drive/MyDrive/lines folder/g04-092-00.png,0,0
6417,/content/drive/MyDrive/lines folder/g04-092-02.png,0,0
6418,/content/drive/MyDrive/lines folder/g04-092-06.png,0,0
6419,/content/drive/MyDrive/lines folder/g04-092-07.png,0,0
6420,/content/drive/MyDrive/lines folder/g04-092-08.png,0,0
6421,/content/drive/MyDrive/lines folder/g04-092-10.png,0,0
6422,/content/drive/MyDrive/lines folder/g04-092-09.png,0,0
6423,/content/drive/MyDrive/lines folder/g04-092-01.png,0,0
6424,/content/drive/MyDrive/lines folder/g04-092-03.png,0,0
6425,/content/drive/MyDrive/lines folder/g04-092-04.png,0,0
6426,/content/drive/MyDrive/lines folder/g04-092-05.png,0,0
6427,/content/drive/MyDrive/lines folder/g04-095-00.png,0,0
6428,/content/drive/MyDrive/lines folder/g04-095-01.png,0,0
6429,/content/drive/MyDrive/lines folder/g04-095-08.png,0,0
6430,/content/drive/MyDrive/lines folder/g04-095-05.png,0,0
6431,/content/drive/MyDrive/lines folder/g04-095-07.png,0,0
6432,/content/drive/MyDrive/lines folder/g04-095-03.png,0,0
6433,/content/drive/MyDrive/lines folder/g04-095-02.png,0,0
6434,/content/drive/MyDrive/lines folder/g04-095-06.png,0,0
6435,/content/drive/MyDrive/lines folder/g04-095-04.png,0,0
6436,/content/drive/MyDrive/lines folder/g04-098-03.png,2,1
6437,/content/drive/MyDrive/lines folder/g04-098-04.png,2,1
6438,/content/drive/MyDrive/lines folder/g04-098-00.png,2,1
6439,/content/drive/MyDrive/lines folder/g04-098-01.png,2,1
6440,/content/drive/MyDrive/lines folder/g04-098-02.png,2,1
6441,/content/drive/MyDrive/lines folder/g04-098-05.png,2,1
6442,/content/drive/MyDrive/lines folder/g04-098-06.png,2,1
6443,/content/drive/MyDrive/lines folder/g04-101-04.png,2,1
6444,/content/drive/MyDrive/lines folder/g04-101-05.png,2,1
6445,/content/drive/MyDrive/lines folder/g04-101-03.png,2,1
6446,/content/drive/MyDrive/lines folder/g04-101-00.png,2,1
6447,/content/drive/MyDrive/lines folder/g04-101-01.png,2,1
6448,/content/drive/MyDrive/lines folder/g04-101-06.png,2,1
6449,/content/drive/MyDrive/lines folder/g04-101-02.png,2,1
6450,/content/drive/MyDrive/lines folder/g04-104-00.png,2,1
6451,/content/drive/MyDrive/lines folder/g04-104-01.png,2,1
6452,/content/drive/MyDrive/lines folder/g04-104-02.png,2,1
6453,/content/drive/MyDrive/lines folder/g04-104-06.png,2,1
6454,/content/drive/MyDrive/lines folder/g04-104-04.png,2,1
6455,/content/drive/MyDrive/lines folder/g04-104-05.png,2,1
6456,/content/drive/MyDrive/lines folder/g04-104-03.png,2,1
6457,/content/drive/MyDrive/lines folder/g04-104-08.png,2,1
6458,/content/drive/MyDrive/lines folder/g04-104-07.png,2,1
6459,/content/drive/MyDrive/lines folder/g04-108-01.png,2,1
6460,/content/drive/MyDrive/lines folder/g04-108-00.png,2,1
6461,/content/drive/MyDrive/lines folder/g04-108-02.png,2,1
6462,/content/drive/MyDrive/lines folder/g05-087-01.png,0,0
6463,/content/drive/MyDrive/lines folder/g05-087-02.png,0,0
6464,/content/drive/MyDrive/lines folder/g05-087-05.png,0,0
6465,/content/drive/MyDrive/lines folder/g05-087-03.png,0,0
6466,/content/drive/MyDrive/lines folder/g05-087-00.png,0,0
6467,/content/drive/MyDrive/lines folder/g05-087-06.png,0,0
6468,/content/drive/MyDrive/lines folder/g05-087-04.png,0,0
6469,/content/drive/MyDrive/lines folder/g05-094-02.png,2,1
6470,/content/drive/MyDrive/lines folder/g05-094-03.png,2,1
6471,/content/drive/MyDrive/lines folder/g05-094-00.png,2,1
6472,/content/drive/MyDrive/lines folder/g05-094-06.png,2,1
6473,/content/drive/MyDrive/lines folder/g05-094-05.png,2,1
6474,/content/drive/MyDrive/lines folder/g05-094-04.png,2,1
6475,/content/drive/MyDrive/lines folder/g05-094-01.png,2,1
6476,/content/drive/MyDrive/lines folder/g05-094-09.png,2,1
6477,/content/drive/MyDrive/lines folder/g05-094-07.png,2,1
6478,/content/drive/MyDrive/lines folder/g05-094-08.png,2,1
6479,/content/drive/MyDrive/lines folder/g05-098-01.png,2,1
6480,/content/drive/MyDrive/lines folder/g05-098-02.png,2,1
6481,/content/drive/MyDrive/lines folder/g05-098-04.png,2,1
6482,/content/drive/MyDrive/lines folder/g05-098-06.png,2,1
6483,/content/drive/MyDrive/lines folder/g05-098-05.png,2,1
6484,/content/drive/MyDrive/lines folder/g05-098-03.png,2,1
6485,/content/drive/MyDrive/lines folder/g05-098-00.png,2,1
6486,/content/drive/MyDrive/lines folder/g06-011a-02.png,2,1
6487,/content/drive/MyDrive/lines folder/g06-011a-03.png,2,1
6488,/content/drive/MyDrive/lines folder/g06-011a-00.png,2,1
6489,/content/drive/MyDrive/lines folder/g06-011a-01.png,2,1
6490,/content/drive/MyDrive/lines folder/g06-011a-04.png,2,1
6491,/content/drive/MyDrive/lines folder/g06-011a-05.png,2,1
6492,/content/drive/MyDrive/lines folder/g06-011a-06.png,2,1
6493,/content/drive/MyDrive/lines folder/g06-011a-07.png,2,1
6494,/content/drive/MyDrive/lines folder/g06-011a-08.png,2,1
6495,/content/drive/MyDrive/lines folder/g06-011a-09.png,2,1
6496,/content/drive/MyDrive/lines folder/g06-011a-10.png,2,1
6497,/content/drive/MyDrive/lines folder/g06-011b-07.png,0,0
6498,/content/drive/MyDrive/lines folder/g06-011b-08.png,0,0
6499,/content/drive/MyDrive/lines folder/g06-011b-03.png,0,0
6500,/content/drive/MyDrive/lines folder/g06-011b-06.png,0,0
6501,/content/drive/MyDrive/lines folder/g06-011b-02.png,0,0
6502,/content/drive/MyDrive/lines folder/g06-011b-01.png,0,0
6503,/content/drive/MyDrive/lines folder/g06-011b-10.png,0,0
6504,/content/drive/MyDrive/lines folder/g06-011b-00.png,0,0
6505,/content/drive/MyDrive/lines folder/g06-011b-05.png,0,0
6506,/content/drive/MyDrive/lines folder/g06-011b-04.png,0,0
6507,/content/drive/MyDrive/lines folder/g06-011b-09.png,0,0
6508,/content/drive/MyDrive/lines folder/g06-011c-02.png,0,0
6509,/content/drive/MyDrive/lines folder/g06-011c-03.png,0,0
6510,/content/drive/MyDrive/lines folder/g06-011c-04.png,0,0
6511,/content/drive/MyDrive/lines folder/g06-011c-05.png,0,0
6512,/content/drive/MyDrive/lines folder/g06-011c-07.png,0,0
6513,/content/drive/MyDrive/lines folder/g06-011c-08.png,0,0
6514,/content/drive/MyDrive/lines folder/g06-011c-09.png,0,0
6515,/content/drive/MyDrive/lines folder/g06-011c-06.png,0,0
6516,/content/drive/MyDrive/lines folder/g06-011c-00.png,0,0
6517,/content/drive/MyDrive/lines folder/g06-011c-01.png,0,0
6518,/content/drive/MyDrive/lines folder/g06-011e-03.png,2,1
6519,/content/drive/MyDrive/lines folder/g06-011e-04.png,2,1
6520,/content/drive/MyDrive/lines folder/g06-011e-05.png,2,1
6521,/content/drive/MyDrive/lines folder/g06-011e-06.png,2,1
6522,/content/drive/MyDrive/lines folder/g06-011e-08.png,2,1
6523,/content/drive/MyDrive/lines folder/g06-011e-00.png,2,1
6524,/content/drive/MyDrive/lines folder/g06-011e-07.png,2,1
6525,/content/drive/MyDrive/lines folder/g06-011e-02.png,2,1
6526,/content/drive/MyDrive/lines folder/g06-011e-01.png,2,1
6527,/content/drive/MyDrive/lines folder/g06-011f-01.png,0,0
6528,/content/drive/MyDrive/lines folder/g06-011f-02.png,0,0
6529,/content/drive/MyDrive/lines folder/g06-011f-00.png,0,0
6530,/content/drive/MyDrive/lines folder/g06-011f-05.png,0,0
6531,/content/drive/MyDrive/lines folder/g06-011f-07.png,0,0
6532,/content/drive/MyDrive/lines folder/g06-011f-04.png,0,0
6533,/content/drive/MyDrive/lines folder/g06-011f-03.png,0,0
6534,/content/drive/MyDrive/lines folder/g06-011f-06.png,0,0
6535,/content/drive/MyDrive/lines folder/g06-011g-02.png,0,0
6536,/content/drive/MyDrive/lines folder/g06-011g-03.png,0,0
6537,/content/drive/MyDrive/lines folder/g06-011g-00.png,0,0
6538,/content/drive/MyDrive/lines folder/g06-011g-01.png,0,0
6539,/content/drive/MyDrive/lines folder/g06-011g-04.png,0,0
6540,/content/drive/MyDrive/lines folder/g06-011g-06.png,0,0
6541,/content/drive/MyDrive/lines folder/g06-011g-07.png,0,0
6542,/content/drive/MyDrive/lines folder/g06-011g-08.png,0,0
6543,/content/drive/MyDrive/lines folder/g06-011g-05.png,0,0
6544,/content/drive/MyDrive/lines folder/g06-011h-03.png,0,0
6545,/content/drive/MyDrive/lines folder/g06-011h-04.png,0,0
6546,/content/drive/MyDrive/lines folder/g06-011h-05.png,0,0
6547,/content/drive/MyDrive/lines folder/g06-011h-06.png,0,0
6548,/content/drive/MyDrive/lines folder/g06-011h-07.png,0,0
6549,/content/drive/MyDrive/lines folder/g06-011h-08.png,0,0
6550,/content/drive/MyDrive/lines folder/g06-011h-09.png,0,0
6551,/content/drive/MyDrive/lines folder/g06-011h-00.png,0,0
6552,/content/drive/MyDrive/lines folder/g06-011h-02.png,0,0
6553,/content/drive/MyDrive/lines folder/g06-011h-01.png,0,0
6554,/content/drive/MyDrive/lines folder/g06-011i-05.png,2,1
6555,/content/drive/MyDrive/lines folder/g06-011i-06.png,2,1
6556,/content/drive/MyDrive/lines folder/g06-011i-08.png,2,1
6557,/content/drive/MyDrive/lines folder/g06-011i-00.png,2,1
6558,/content/drive/MyDrive/lines folder/g06-011i-01.png,2,1
6559,/content/drive/MyDrive/lines folder/g06-011i-02.png,2,1
6560,/content/drive/MyDrive/lines folder/g06-011i-03.png,2,1
6561,/content/drive/MyDrive/lines folder/g06-011i-04.png,2,1
6562,/content/drive/MyDrive/lines folder/g06-011i-07.png,2,1
6563,/content/drive/MyDrive/lines folder/g06-011j-06.png,0,0
6564,/content/drive/MyDrive/lines folder/g06-011j-07.png,0,0
6565,/content/drive/MyDrive/lines folder/g06-011j-08.png,0,0
6566,/content/drive/MyDrive/lines folder/g06-011j-09.png,0,0
6567,/content/drive/MyDrive/lines folder/g06-011j-10.png,0,0
6568,/content/drive/MyDrive/lines folder/g06-011j-00.png,0,0
6569,/content/drive/MyDrive/lines folder/g06-011j-04.png,0,0
6570,/content/drive/MyDrive/lines folder/g06-011j-01.png,0,0
6571,/content/drive/MyDrive/lines folder/g06-011j-05.png,0,0
6572,/content/drive/MyDrive/lines folder/g06-011j-03.png,0,0
6573,/content/drive/MyDrive/lines folder/g06-011j-02.png,0,0
6574,/content/drive/MyDrive/lines folder/g06-011k-01.png,2,1
6575,/content/drive/MyDrive/lines folder/g06-011k-02.png,2,1
6576,/content/drive/MyDrive/lines folder/g06-011k-03.png,2,1
6577,/content/drive/MyDrive/lines folder/g06-011k-08.png,2,1
6578,/content/drive/MyDrive/lines folder/g06-011k-09.png,2,1
6579,/content/drive/MyDrive/lines folder/g06-011k-00.png,2,1
6580,/content/drive/MyDrive/lines folder/g06-011k-04.png,2,1
6581,/content/drive/MyDrive/lines folder/g06-011k-06.png,2,1
6582,/content/drive/MyDrive/lines folder/g06-011k-07.png,2,1
6583,/content/drive/MyDrive/lines folder/g06-011k-05.png,2,1
6584,/content/drive/MyDrive/lines folder/g06-011k-10.png,2,1
6585,/content/drive/MyDrive/lines folder/g06-011l-01.png,0,0
6586,/content/drive/MyDrive/lines folder/g06-011l-02.png,0,0
6587,/content/drive/MyDrive/lines folder/g06-011l-06.png,0,0
6588,/content/drive/MyDrive/lines folder/g06-011l-08.png,0,0
6589,/content/drive/MyDrive/lines folder/g06-011l-05.png,0,0
6590,/content/drive/MyDrive/lines folder/g06-011l-07.png,0,0
6591,/content/drive/MyDrive/lines folder/g06-011l-03.png,0,0
6592,/content/drive/MyDrive/lines folder/g06-011l-00.png,0,0
6593,/content/drive/MyDrive/lines folder/g06-011l-04.png,0,0
6594,/content/drive/MyDrive/lines folder/g06-011m-02.png,1,0
6595,/content/drive/MyDrive/lines folder/g06-011m-06.png,1,0
6596,/content/drive/MyDrive/lines folder/g06-011m-07.png,1,0
6597,/content/drive/MyDrive/lines folder/g06-011m-04.png,1,0
6598,/content/drive/MyDrive/lines folder/g06-011m-00.png,1,0
6599,/content/drive/MyDrive/lines folder/g06-011m-08.png,1,0
6600,/content/drive/MyDrive/lines folder/g06-011m-01.png,1,0
6601,/content/drive/MyDrive/lines folder/g06-011m-03.png,1,0
6602,/content/drive/MyDrive/lines folder/g06-011m-09.png,1,0
6603,/content/drive/MyDrive/lines folder/g06-011m-05.png,1,0
6604,/content/drive/MyDrive/lines folder/g06-011n-01.png,0,0
6605,/content/drive/MyDrive/lines folder/g06-011n-02.png,0,0
6606,/content/drive/MyDrive/lines folder/g06-011n-00.png,0,0
6607,/content/drive/MyDrive/lines folder/g06-011n-03.png,0,0
6608,/content/drive/MyDrive/lines folder/g06-011n-04.png,0,0
6609,/content/drive/MyDrive/lines folder/g06-011n-05.png,0,0
6610,/content/drive/MyDrive/lines folder/g06-011n-06.png,0,0
6611,/content/drive/MyDrive/lines folder/g06-011n-07.png,0,0
6612,/content/drive/MyDrive/lines folder/g06-011n-08.png,0,0
6613,/content/drive/MyDrive/lines folder/g06-011n-09.png,0,0
6614,/content/drive/MyDrive/lines folder/g06-011n-10.png,0,0
6615,/content/drive/MyDrive/lines folder/g06-011o-04.png,2,1
6616,/content/drive/MyDrive/lines folder/g06-011o-02.png,2,1
6617,/content/drive/MyDrive/lines folder/g06-011o-03.png,2,1
6618,/content/drive/MyDrive/lines folder/g06-011o-01.png,2,1
6619,/content/drive/MyDrive/lines folder/g06-011o-00.png,2,1
6620,/content/drive/MyDrive/lines folder/g06-011o-06.png,2,1
6621,/content/drive/MyDrive/lines folder/g06-011o-08.png,2,1
6622,/content/drive/MyDrive/lines folder/g06-011o-05.png,2,1
6623,/content/drive/MyDrive/lines folder/g06-011o-07.png,2,1
6624,/content/drive/MyDrive/lines folder/g06-011o-10.png,2,1
6625,/content/drive/MyDrive/lines folder/g06-011o-09.png,2,1
6626,/content/drive/MyDrive/lines folder/g06-011p-00.png,3,1
6627,/content/drive/MyDrive/lines folder/g06-011p-01.png,3,1
6628,/content/drive/MyDrive/lines folder/g06-011p-02.png,3,1
6629,/content/drive/MyDrive/lines folder/g06-011p-03.png,3,1
6630,/content/drive/MyDrive/lines folder/g06-011p-04.png,3,1
6631,/content/drive/MyDrive/lines folder/g06-011p-05.png,3,1
6632,/content/drive/MyDrive/lines folder/g06-011p-06.png,3,1
6633,/content/drive/MyDrive/lines folder/g06-011p-07.png,3,1
6634,/content/drive/MyDrive/lines folder/g06-011p-08.png,3,1
6635,/content/drive/MyDrive/lines folder/g06-011r-01.png,2,1
6636,/content/drive/MyDrive/lines folder/g06-011r-00.png,2,1
6637,/content/drive/MyDrive/lines folder/g06-011r-02.png,2,1
6638,/content/drive/MyDrive/lines folder/g06-011r-03.png,2,1
6639,/content/drive/MyDrive/lines folder/g06-011r-04.png,2,1
6640,/content/drive/MyDrive/lines folder/g06-011r-08.png,2,1
6641,/content/drive/MyDrive/lines folder/g06-011r-07.png,2,1
6642,/content/drive/MyDrive/lines folder/g06-011r-05.png,2,1
6643,/content/drive/MyDrive/lines folder/g06-011r-06.png,2,1
6644,/content/drive/MyDrive/lines folder/g06-018a-00.png,2,1
6645,/content/drive/MyDrive/lines folder/g06-018a-01.png,2,1
6646,/content/drive/MyDrive/lines folder/g06-018a-02.png,2,1
6647,/content/drive/MyDrive/lines folder/g06-018a-03.png,2,1
6648,/content/drive/MyDrive/lines folder/g06-018a-04.png,2,1
6649,/content/drive/MyDrive/lines folder/g06-018a-05.png,2,1
6650,/content/drive/MyDrive/lines folder/g06-018a-06.png,2,1
6651,/content/drive/MyDrive/lines folder/g06-018a-07.png,2,1
6652,/content/drive/MyDrive/lines folder/g06-018b-07.png,0,0
6653,/content/drive/MyDrive/lines folder/g06-018b-01.png,0,0
6654,/content/drive/MyDrive/lines folder/g06-018b-08.png,0,0
6655,/content/drive/MyDrive/lines folder/g06-018b-06.png,0,0
6656,/content/drive/MyDrive/lines folder/g06-018b-05.png,0,0
6657,/content/drive/MyDrive/lines folder/g06-018b-09.png,0,0
6658,/content/drive/MyDrive/lines folder/g06-018b-03.png,0,0
6659,/content/drive/MyDrive/lines folder/g06-018b-04.png,0,0
6660,/content/drive/MyDrive/lines folder/g06-018b-00.png,0,0
6661,/content/drive/MyDrive/lines folder/g06-018b-02.png,0,0
6662,/content/drive/MyDrive/lines folder/g06-018c-01.png,0,0
6663,/content/drive/MyDrive/lines folder/g06-018c-02.png,0,0
6664,/content/drive/MyDrive/lines folder/g06-018c-04.png,0,0
6665,/content/drive/MyDrive/lines folder/g06-018c-00.png,0,0
6666,/content/drive/MyDrive/lines folder/g06-018c-03.png,0,0
6667,/content/drive/MyDrive/lines folder/g06-018c-06.png,0,0
6668,/content/drive/MyDrive/lines folder/g06-018c-07.png,0,0
6669,/content/drive/MyDrive/lines folder/g06-018c-05.png,0,0
6670,/content/drive/MyDrive/lines folder/g06-018d-01.png,2,1
6671,/content/drive/MyDrive/lines folder/g06-018d-02.png,2,1
6672,/content/drive/MyDrive/lines folder/g06-018d-03.png,2,1
6673,/content/drive/MyDrive/lines folder/g06-018d-04.png,2,1
6674,/content/drive/MyDrive/lines folder/g06-018d-05.png,2,1
6675,/content/drive/MyDrive/lines folder/g06-018d-06.png,2,1
6676,/content/drive/MyDrive/lines folder/g06-018d-00.png,2,1
6677,/content/drive/MyDrive/lines folder/g06-018d-07.png,2,1
6678,/content/drive/MyDrive/lines folder/g06-018e-01.png,2,1
6679,/content/drive/MyDrive/lines folder/g06-018e-02.png,2,1
6680,/content/drive/MyDrive/lines folder/g06-018e-03.png,2,1
6681,/content/drive/MyDrive/lines folder/g06-018e-04.png,2,1
6682,/content/drive/MyDrive/lines folder/g06-018e-00.png,2,1
6683,/content/drive/MyDrive/lines folder/g06-018e-06.png,2,1
6684,/content/drive/MyDrive/lines folder/g06-018e-05.png,2,1
6685,/content/drive/MyDrive/lines folder/g06-018f-01.png,0,0
6686,/content/drive/MyDrive/lines folder/g06-018f-02.png,0,0
6687,/content/drive/MyDrive/lines folder/g06-018f-03.png,0,0
6688,/content/drive/MyDrive/lines folder/g06-018f-05.png,0,0
6689,/content/drive/MyDrive/lines folder/g06-018f-04.png,0,0
6690,/content/drive/MyDrive/lines folder/g06-018f-00.png,0,0
6691,/content/drive/MyDrive/lines folder/g06-018g-00.png,0,0
6692,/content/drive/MyDrive/lines folder/g06-018g-04.png,0,0
6693,/content/drive/MyDrive/lines folder/g06-018g-05.png,0,0
6694,/content/drive/MyDrive/lines folder/g06-018g-01.png,0,0
6695,/content/drive/MyDrive/lines folder/g06-018g-06.png,0,0
6696,/content/drive/MyDrive/lines folder/g06-018g-02.png,0,0
6697,/content/drive/MyDrive/lines folder/g06-018g-03.png,0,0
6698,/content/drive/MyDrive/lines folder/g06-018h-02.png,0,0
6699,/content/drive/MyDrive/lines folder/g06-018h-03.png,0,0
6700,/content/drive/MyDrive/lines folder/g06-018h-05.png,0,0
6701,/content/drive/MyDrive/lines folder/g06-018h-07.png,0,0
6702,/content/drive/MyDrive/lines folder/g06-018h-01.png,0,0
6703,/content/drive/MyDrive/lines folder/g06-018h-04.png,0,0
6704,/content/drive/MyDrive/lines folder/g06-018h-06.png,0,0
6705,/content/drive/MyDrive/lines folder/g06-018h-00.png,0,0
6706,/content/drive/MyDrive/lines folder/g06-018i-03.png,2,1
6707,/content/drive/MyDrive/lines folder/g06-018i-00.png,2,1
6708,/content/drive/MyDrive/lines folder/g06-018i-01.png,2,1
6709,/content/drive/MyDrive/lines folder/g06-018i-02.png,2,1
6710,/content/drive/MyDrive/lines folder/g06-018i-06.png,2,1
6711,/content/drive/MyDrive/lines folder/g06-018i-05.png,2,1
6712,/content/drive/MyDrive/lines folder/g06-018i-04.png,2,1
6713,/content/drive/MyDrive/lines folder/g06-018j-00.png,0,0
6714,/content/drive/MyDrive/lines folder/g06-018j-01.png,0,0
6715,/content/drive/MyDrive/lines folder/g06-018j-04.png,0,0
6716,/content/drive/MyDrive/lines folder/g06-018j-05.png,0,0
6717,/content/drive/MyDrive/lines folder/g06-018j-06.png,0,0
6718,/content/drive/MyDrive/lines folder/g06-018j-02.png,0,0
6719,/content/drive/MyDrive/lines folder/g06-018j-08.png,0,0
6720,/content/drive/MyDrive/lines folder/g06-018j-07.png,0,0
6721,/content/drive/MyDrive/lines folder/g06-018j-03.png,0,0
6722,/content/drive/MyDrive/lines folder/g06-018k-05.png,2,1
6723,/content/drive/MyDrive/lines folder/g06-018k-06.png,2,1
6724,/content/drive/MyDrive/lines folder/g06-018k-07.png,2,1
6725,/content/drive/MyDrive/lines folder/g06-018k-03.png,2,1
6726,/content/drive/MyDrive/lines folder/g06-018k-04.png,2,1
6727,/content/drive/MyDrive/lines folder/g06-018k-02.png,2,1
6728,/content/drive/MyDrive/lines folder/g06-018k-01.png,2,1
6729,/content/drive/MyDrive/lines folder/g06-018k-00.png,2,1
